timestamp,gpu_utilization (%),memory_utilization (%),gpu_power_draw (W),gpu_temperature (°C),gpu_fan_speed (%),gpu_clock_speed (MHz),cpu_utilization (%),memory_usage (%),server_power_draw (W),server_temperature (°C),disk_usage (%),network_bandwidth (Mbps)
2025-03-20 16:14:59.495312,19.82,30.87,100.81,74.7,65.65,1154,82.54,55.34,265.03,48.3,28.96,911.11
2025-03-20 16:19:59.495312,55.92,79.43,180.33,68.0,77.03,1332,37.62,45.74,218.65,36.5,37.21,781.97
2025-03-20 16:24:59.495312,33.14,61.54,137.36,61.4,82.21,1095,39.72,68.81,291.97,42.5,86.79,756.62
2025-03-20 16:29:59.495312,21.04,11.63,224.88,75.1,41.72,1097,68.14,40.29,578.24,72.6,45.67,851.19
2025-03-20 16:34:59.495312,82.33,67.97,235.87,50.6,31.74,1127,13.13,78.76,538.13,68.1,80.09,682.5
2025-03-20 16:39:59.495312,41.32,12.84,197.51,73.9,43.34,1101,12.28,44.55,376.07,56.7,38.82,451.94
2025-03-20 16:44:59.495312,40.87,89.79,108.1,78.9,60.6,1311,17.27,13.2,392.8,48.1,23.12,109.62
2025-03-20 16:49:59.495312,20.29,79.81,231.23,79.5,47.37,1137,55.62,11.39,559.75,41.9,57.53,798.57
2025-03-20 16:54:59.495312,39.48,33.79,268.41,75.3,65.47,1384,18.41,61.74,436.54,55.7,86.94,909.99
2025-03-20 16:59:59.495312,83.45,30.59,244.06,58.4,24.28,1173,29.99,53.24,552.31,54.0,81.45,536.01
2025-03-20 17:04:59.495312,37.68,40.52,265.99,84.2,60.78,1352,63.22,53.42,396.74,65.1,38.97,555.88
2025-03-20 17:09:59.495312,90.64,38.49,140.1,57.1,49.44,893,6.41,73.2,280.04,71.8,88.25,433.12
2025-03-20 17:14:59.495312,90.17,39.79,277.78,68.7,62.77,931,21.22,40.06,490.37,44.8,55.98,864.04
2025-03-20 17:19:59.495312,18.04,35.46,164.44,47.2,53.8,1410,88.69,89.64,410.56,39.3,23.67,64.06
2025-03-20 17:24:59.495312,20.96,59.69,102.68,84.1,42.74,1709,64.72,85.64,467.38,48.1,22.09,643.32
2025-03-20 17:29:59.495312,82.64,23.14,268.68,71.7,92.33,1709,32.5,11.04,262.89,49.7,56.38,912.04
2025-03-20 17:34:59.495312,40.35,77.68,288.36,73.9,34.78,852,9.08,81.66,459.04,31.8,60.97,148.06
2025-03-20 17:39:59.495312,5.39,74.99,231.11,43.0,74.51,1295,57.74,64.44,352.9,68.8,25.99,961.21
2025-03-20 17:44:59.495312,29.65,48.12,146.29,74.4,93.97,1028,25.06,50.17,332.8,74.8,89.17,969.29
2025-03-20 17:49:59.495312,58.79,78.22,150.35,74.9,63.09,1439,91.42,56.62,468.59,71.5,73.87,933.3
2025-03-20 17:54:59.495312,76.93,29.77,193.32,70.2,90.11,1011,66.83,77.35,436.9,68.7,80.1,489.42
2025-03-20 17:59:59.495312,17.0,11.41,279.57,53.1,29.99,1596,92.67,86.08,459.64,74.7,63.8,413.82
2025-03-20 18:04:59.495312,14.95,59.54,129.92,62.0,59.5,1590,81.4,54.83,586.13,70.9,69.77,720.65
2025-03-20 18:09:59.495312,87.99,46.63,265.19,45.0,56.56,1303,48.47,24.5,480.48,61.0,49.09,352.76
2025-03-20 18:14:59.495312,72.6,55.37,158.26,61.2,20.65,1294,65.26,61.18,456.36,37.5,70.95,114.93
2025-03-20 18:19:59.495312,58.08,81.95,261.72,51.0,55.46,1652,78.09,16.1,445.42,37.0,93.36,906.35
2025-03-20 18:24:59.495312,74.23,87.59,284.05,55.7,49.52,1470,57.04,60.81,359.49,32.2,68.58,653.11
2025-03-20 18:29:59.495312,43.6,60.76,185.5,47.3,73.58,1663,10.53,74.69,535.68,48.5,45.62,246.8
2025-03-20 18:34:59.495312,73.26,71.12,173.01,50.4,95.07,1032,47.34,38.27,352.38,66.4,41.39,67.49
2025-03-20 18:39:59.495312,38.46,16.7,260.44,43.4,26.86,870,16.75,15.69,480.1,52.1,92.25,737.34
2025-03-20 18:44:59.495312,26.97,22.86,205.9,81.4,46.2,1516,69.34,65.38,317.26,46.5,33.88,860.16
2025-03-20 18:49:59.495312,70.61,68.66,236.89,63.9,55.53,988,66.26,37.15,259.1,34.9,80.46,435.37
2025-03-20 18:54:59.495312,42.77,44.51,224.57,57.9,56.41,1462,94.36,29.93,251.91,32.3,54.89,126.85
2025-03-20 18:59:59.495312,93.32,45.68,130.58,64.1,81.98,807,61.59,65.13,453.82,48.0,53.28,666.19
2025-03-20 19:04:59.495312,36.45,34.69,268.96,68.3,55.47,1131,77.01,87.57,331.18,34.5,76.07,332.08
2025-03-20 19:09:59.495312,87.96,58.59,139.16,81.5,22.17,1411,29.15,69.63,310.02,34.7,31.1,186.75
2025-03-20 19:14:59.495312,88.97,24.81,286.46,48.0,76.81,815,35.6,49.31,436.82,47.8,54.97,534.88
2025-03-20 19:19:59.495312,26.77,60.15,150.11,53.3,90.79,1465,87.53,58.04,210.27,52.6,22.69,507.75
2025-03-20 19:24:59.495312,76.84,23.9,246.78,83.9,61.11,1468,72.97,21.38,298.49,38.4,70.28,540.93
2025-03-20 19:29:59.495312,43.98,15.11,156.93,56.7,66.49,892,63.97,75.06,336.22,60.8,24.38,832.74
2025-03-20 19:34:59.495312,87.58,36.43,163.56,41.0,33.03,1061,27.86,58.34,483.35,48.8,26.55,510.32
2025-03-20 19:39:59.495312,45.51,28.49,162.0,46.6,37.65,1348,67.87,87.27,418.0,34.1,83.36,905.51
2025-03-20 19:44:59.495312,71.99,81.12,249.58,41.2,38.81,960,84.81,88.36,542.4,58.7,53.22,849.72
2025-03-20 19:49:59.495312,47.03,14.4,211.36,84.5,54.46,1150,25.77,38.37,333.8,46.1,35.07,668.56
2025-03-20 19:54:59.495312,25.5,24.13,276.59,52.5,94.25,973,68.55,89.08,318.58,32.4,64.44,104.01
2025-03-20 19:59:59.495312,22.94,53.9,161.47,81.6,61.74,1116,40.43,86.55,213.28,72.7,58.95,871.7
2025-03-20 20:04:59.495312,43.29,48.49,238.4,84.8,35.37,1736,15.69,61.19,580.69,55.7,50.82,910.29
2025-03-20 20:09:59.495312,72.99,13.67,250.59,67.0,41.29,817,73.71,36.68,400.6,51.5,87.91,406.29
2025-03-20 20:14:59.495312,59.46,10.58,130.3,41.5,50.72,1285,20.04,70.27,401.01,68.7,76.21,549.84
2025-03-20 20:19:59.495312,66.98,89.05,180.12,43.7,69.86,1166,27.76,31.7,569.37,72.2,31.37,316.97
2025-03-20 20:24:59.495312,30.41,62.71,196.56,61.7,55.2,1150,75.46,60.39,315.97,39.9,62.81,63.98
2025-03-20 20:29:59.495312,48.33,39.23,171.14,58.3,51.4,1327,71.79,11.97,332.84,66.5,26.66,505.48
2025-03-20 20:34:59.495312,9.0,47.63,164.42,67.3,65.18,1671,27.88,60.29,462.54,67.4,38.35,172.89
2025-03-20 20:39:59.495312,78.58,31.32,237.28,59.7,39.35,1234,89.69,86.13,514.07,32.4,88.24,224.16
2025-03-20 20:44:59.495312,94.09,37.59,143.17,82.0,26.31,1732,24.38,28.81,479.72,62.0,54.66,506.68
2025-03-20 20:49:59.495312,41.62,61.92,241.88,64.1,21.95,1069,94.43,72.25,515.49,32.8,86.91,873.69
2025-03-20 20:54:59.495312,5.99,80.62,287.01,71.2,40.1,1670,71.41,33.47,430.04,56.8,32.45,852.4
2025-03-20 20:59:59.495312,20.28,24.73,213.04,80.3,27.33,867,40.33,66.63,545.13,60.1,35.4,966.82
2025-03-20 21:04:59.495312,63.73,77.23,222.29,46.6,46.91,829,16.73,66.0,420.04,46.5,46.46,508.55
2025-03-20 21:09:59.495312,60.09,19.72,113.79,50.3,81.83,1115,33.85,24.78,291.74,69.6,47.47,574.41
2025-03-20 21:14:59.495312,75.91,27.2,272.9,44.8,77.3,1620,22.44,57.77,416.68,66.0,75.9,831.01
2025-03-20 21:19:59.495312,27.85,12.97,157.09,46.3,68.87,1536,60.97,78.73,485.18,71.7,64.96,714.69
2025-03-20 21:24:59.495312,73.73,21.26,223.01,63.1,88.2,963,37.12,40.6,461.43,44.2,61.49,223.68
2025-03-20 21:29:59.495312,66.92,83.38,295.82,54.5,42.57,1725,31.55,66.82,297.21,31.0,65.18,428.27
2025-03-20 21:34:59.495312,34.05,46.76,219.1,59.0,90.8,1119,73.14,63.95,216.43,66.5,74.91,932.7
2025-03-20 21:39:59.495312,54.09,16.21,244.94,84.2,51.94,813,25.75,30.6,300.99,40.0,86.96,188.82
2025-03-20 21:44:59.495312,18.25,86.78,189.06,47.1,52.07,1078,57.82,83.49,593.62,51.0,51.11,248.89
2025-03-20 21:49:59.495312,45.73,80.32,112.07,64.3,52.43,1231,22.51,55.08,273.79,66.8,80.22,430.63
2025-03-20 21:54:59.495312,84.31,70.37,259.52,44.4,27.85,1467,69.33,38.42,385.75,39.7,57.13,942.88
2025-03-20 21:59:59.495312,42.91,84.68,107.0,54.3,98.04,1433,61.26,23.15,455.34,44.0,74.16,158.13
2025-03-20 22:04:59.495312,80.56,27.61,240.13,63.7,31.08,1062,76.83,47.88,551.79,49.8,85.61,689.3
2025-03-20 22:09:59.495312,58.12,76.91,104.58,82.6,47.27,1481,11.16,68.41,504.1,42.2,22.42,175.52
2025-03-20 22:14:59.495312,22.27,65.2,272.46,57.6,45.54,1321,23.91,59.89,563.58,50.8,61.0,548.28
2025-03-20 22:19:59.495312,57.3,79.58,131.53,42.9,25.97,1763,18.9,68.16,441.75,30.4,94.2,559.74
2025-03-20 22:24:59.495312,50.54,73.75,202.85,57.5,32.18,971,22.15,73.34,546.13,39.5,57.22,90.49
2025-03-20 22:29:59.495312,40.88,37.72,219.43,46.6,23.59,1157,14.27,45.28,305.54,67.5,84.82,956.41
2025-03-20 22:34:59.495312,15.77,71.95,191.51,50.3,43.39,812,55.59,51.61,372.23,48.6,33.94,816.29
2025-03-20 22:39:59.495312,42.5,31.0,168.15,67.8,89.33,1524,58.41,88.91,537.51,58.6,65.32,337.71
2025-03-20 22:44:59.495312,11.55,36.29,193.56,43.0,47.16,1472,80.91,87.44,330.23,40.5,85.27,174.09
2025-03-20 22:49:59.495312,13.89,18.63,162.28,60.9,29.9,1031,42.6,43.19,548.49,59.2,52.36,378.35
2025-03-20 22:54:59.495312,42.43,84.81,187.62,67.4,71.66,1275,52.91,64.81,345.25,75.0,56.5,899.56
2025-03-20 22:59:59.495312,32.48,33.28,171.78,59.0,99.73,1270,94.22,31.41,345.36,56.8,26.15,176.05
2025-03-20 23:04:59.495312,88.3,51.65,213.24,40.9,38.59,959,52.87,22.22,323.61,58.3,23.16,381.85
2025-03-20 23:09:59.495312,38.81,41.31,147.58,84.3,42.37,1438,56.62,71.47,418.78,35.0,55.15,519.59
2025-03-20 23:14:59.495312,73.21,86.79,297.73,56.5,97.75,1359,94.63,44.89,251.63,48.2,83.26,81.24
2025-03-20 23:19:59.495312,52.72,36.8,200.17,75.0,34.3,1060,94.47,24.16,214.64,68.7,89.85,304.63
2025-03-20 23:24:59.495312,68.37,72.28,138.83,54.7,60.9,1372,43.16,70.71,558.97,67.5,69.4,615.85
2025-03-20 23:29:59.495312,28.41,78.43,195.41,61.4,39.17,1433,62.15,83.21,571.58,53.5,81.98,357.77
2025-03-20 23:34:59.495312,89.77,44.85,273.28,57.5,94.59,1401,48.27,84.66,230.47,70.7,75.11,877.0
2025-03-20 23:39:59.495312,52.71,40.25,104.36,55.4,98.52,1158,69.86,57.71,419.88,36.4,72.61,939.93
2025-03-20 23:44:59.495312,79.82,69.82,235.91,41.0,85.18,1054,89.45,48.37,415.87,59.6,77.68,469.47
2025-03-20 23:49:59.495312,37.85,83.03,209.59,56.2,45.18,1401,32.87,21.35,348.97,41.2,57.9,555.42
2025-03-20 23:54:59.495312,14.02,70.39,133.91,80.0,52.28,1314,78.7,73.42,427.56,59.1,54.35,649.27
2025-03-20 23:59:59.495312,65.63,28.17,263.5,71.1,39.38,1079,63.94,85.63,383.25,33.9,31.94,681.31
2025-03-21 00:04:59.495312,5.7,81.06,173.78,46.5,91.26,916,30.22,81.16,395.85,72.5,83.29,110.1
2025-03-21 00:09:59.495312,47.78,41.01,158.76,66.6,93.16,1409,76.76,70.14,502.13,65.4,23.35,101.0
2025-03-21 00:14:59.495312,22.35,56.1,265.63,80.2,53.51,961,43.44,10.37,410.38,39.0,40.06,872.31
2025-03-21 00:19:59.495312,61.46,76.51,227.71,71.5,72.52,1651,15.84,42.62,329.46,58.7,58.99,258.88
2025-03-21 00:24:59.495312,93.15,25.07,279.65,46.7,33.24,1686,94.41,42.86,432.58,64.2,92.87,604.9
2025-03-21 00:29:59.495312,46.8,72.76,225.98,79.1,54.79,1789,43.31,81.55,456.3,39.4,78.95,643.44
2025-03-21 00:34:59.495312,78.57,57.69,248.16,53.6,70.52,1097,53.74,15.25,464.92,34.2,47.65,206.24
2025-03-21 00:39:59.495312,50.7,81.47,267.29,60.4,50.83,1715,77.72,52.5,447.32,45.8,73.55,773.52
2025-03-21 00:44:59.495312,49.63,23.76,110.95,63.7,48.61,1096,91.48,20.89,465.84,36.1,89.85,872.65
2025-03-21 00:49:59.495312,88.74,43.65,255.21,78.3,20.08,1393,83.56,62.98,324.04,55.5,60.42,321.11
2025-03-21 00:54:59.495312,85.1,76.63,222.74,81.9,84.34,1157,52.25,73.38,378.45,49.1,54.65,883.95
2025-03-21 00:59:59.495312,75.72,11.54,113.9,81.8,91.15,1459,54.11,61.36,467.48,50.8,61.47,126.99
2025-03-21 01:04:59.495312,31.66,18.98,201.72,40.4,97.56,1317,30.28,73.57,501.75,54.4,43.36,810.44
2025-03-21 01:09:59.495312,54.05,89.25,116.49,81.5,77.54,1177,46.65,58.6,373.66,74.2,88.05,658.11
2025-03-21 01:14:59.495312,25.15,32.43,247.19,42.4,63.9,1496,90.22,25.19,346.13,65.7,79.8,603.96
2025-03-21 01:19:59.495312,44.95,88.04,209.3,52.0,41.54,1225,70.42,40.61,486.35,58.3,72.91,268.63
2025-03-21 01:24:59.495312,48.58,24.6,290.71,63.2,99.94,1563,6.07,86.55,288.87,46.4,64.18,393.75
2025-03-21 01:29:59.495312,79.85,38.89,136.63,61.6,67.18,1336,15.49,33.05,203.8,31.2,92.71,914.79
2025-03-21 01:34:59.495312,85.64,70.23,221.21,67.2,74.49,1352,88.14,15.03,388.47,35.2,42.33,492.45
2025-03-21 01:39:59.495312,42.32,62.62,142.32,61.6,74.59,968,81.38,40.79,269.35,62.9,41.24,614.66
2025-03-21 01:44:59.495312,6.59,56.49,222.81,82.0,87.62,1314,48.75,39.3,351.31,46.6,38.16,939.06
2025-03-21 01:49:59.495312,82.56,52.39,244.53,50.8,20.77,1163,60.53,47.62,316.49,45.0,75.63,493.16
2025-03-21 01:54:59.495312,20.69,77.48,244.46,52.3,37.62,1482,31.07,54.82,510.9,70.0,79.8,418.86
2025-03-21 01:59:59.495312,60.97,28.8,263.01,81.4,73.24,1229,76.35,89.39,332.56,51.8,64.78,898.54
2025-03-21 02:04:59.495312,7.25,45.4,270.71,43.5,91.61,1368,59.3,70.5,456.27,70.5,68.9,915.34
2025-03-21 02:09:59.495312,40.96,22.44,115.45,67.4,74.83,882,67.53,12.87,469.57,69.9,46.17,386.91
2025-03-21 02:14:59.495312,93.74,57.68,168.65,70.7,53.08,1129,38.74,67.02,382.58,33.6,22.98,612.39
2025-03-21 02:19:59.495312,14.06,30.04,237.42,62.7,48.92,1490,43.74,75.94,232.43,72.5,39.02,965.54
2025-03-21 02:24:59.495312,43.13,36.71,199.72,71.2,79.04,932,23.69,81.65,480.15,33.5,63.82,102.7
2025-03-21 02:29:59.495312,32.64,47.7,138.14,47.8,79.3,1397,90.32,43.92,230.07,73.4,80.97,87.81
2025-03-21 02:34:59.495312,86.46,12.14,210.54,78.4,68.56,1256,90.19,35.09,239.69,50.4,78.29,540.75
2025-03-21 02:39:59.495312,83.24,17.36,181.49,46.3,43.32,1152,78.6,77.15,278.4,64.2,33.46,326.68
2025-03-21 02:44:59.495312,26.39,64.87,178.01,58.0,94.01,1582,89.2,72.21,312.15,61.8,23.86,602.76
2025-03-21 02:49:59.495312,12.31,44.32,261.95,43.4,64.15,1143,64.88,52.88,538.58,53.3,83.79,738.08
2025-03-21 02:54:59.495312,61.44,79.18,181.52,64.5,83.24,893,26.12,19.43,469.97,57.9,25.67,115.62
2025-03-21 02:59:59.495312,35.27,65.57,105.29,70.1,37.14,1181,73.42,62.14,354.89,72.7,49.5,888.25
2025-03-21 03:04:59.495312,65.49,10.65,111.61,82.4,47.52,1667,34.27,15.25,591.45,71.7,27.07,313.04
2025-03-21 03:09:59.495312,7.89,59.34,271.25,73.3,89.97,1561,44.64,18.03,297.44,59.4,62.3,412.28
2025-03-21 03:14:59.495312,17.01,17.5,292.12,64.3,24.01,1094,29.69,36.49,443.93,59.6,47.25,370.18
2025-03-21 03:19:59.495312,66.77,72.47,237.68,82.0,60.99,997,43.13,39.69,538.89,41.1,35.19,847.84
2025-03-21 03:24:59.495312,24.11,89.32,172.87,61.5,58.54,878,66.14,46.96,520.81,67.3,64.64,212.12
2025-03-21 03:29:59.495312,82.18,52.5,287.72,65.3,80.1,1477,14.95,37.13,236.12,58.5,47.25,77.24
2025-03-21 03:34:59.495312,10.27,64.62,232.56,66.8,42.55,1350,14.47,12.7,478.91,67.2,32.51,973.21
2025-03-21 03:39:59.495312,24.39,28.99,268.87,58.4,37.53,1619,66.54,22.59,303.15,59.6,72.51,981.6
2025-03-21 03:44:59.495312,94.87,45.01,253.17,77.7,94.09,1013,75.16,19.21,342.29,43.5,82.76,294.81
2025-03-21 03:49:59.495312,43.98,78.49,175.83,48.3,65.74,1442,54.63,44.49,395.6,38.5,40.53,58.89
2025-03-21 03:54:59.495312,68.27,23.39,195.74,65.0,28.38,1468,21.35,26.97,516.3,33.5,33.98,663.62
2025-03-21 03:59:59.495312,21.44,31.24,137.23,72.5,35.44,1788,43.77,33.48,266.48,56.4,25.64,666.04
2025-03-21 04:04:59.495312,59.89,45.63,158.4,80.7,99.91,1693,73.24,47.73,243.42,42.8,59.59,943.34
2025-03-21 04:09:59.495312,70.35,66.98,255.63,79.8,35.65,958,66.72,28.84,261.38,58.4,82.35,333.55
2025-03-21 04:14:59.495312,33.3,40.07,278.8,62.9,68.84,1633,14.89,29.67,287.29,32.6,38.81,230.03
2025-03-21 04:19:59.495312,79.6,84.22,244.89,68.9,53.61,1538,92.22,76.65,223.8,46.9,54.55,635.56
2025-03-21 04:24:59.495312,59.31,17.56,193.03,57.7,90.85,1356,25.1,53.85,570.54,41.7,32.06,585.49
2025-03-21 04:29:59.495312,40.02,39.66,117.3,61.1,80.41,1000,24.84,78.54,327.63,46.7,50.32,731.85
2025-03-21 04:34:59.495312,55.19,66.72,111.39,80.8,67.76,821,46.39,51.16,270.79,32.4,21.16,890.87
2025-03-21 04:39:59.495312,56.91,28.08,174.87,81.9,20.86,1138,34.45,82.74,455.13,62.6,88.3,581.76
2025-03-21 04:44:59.495312,19.9,62.51,192.76,80.3,90.38,1041,93.56,30.38,514.8,35.3,70.74,192.57
2025-03-21 04:49:59.495312,41.25,23.14,221.82,46.2,55.57,1540,11.88,59.33,501.29,30.6,44.96,618.22
2025-03-21 04:54:59.495312,35.91,14.48,101.3,78.3,94.53,1705,32.58,50.26,487.48,72.6,86.09,405.4
2025-03-21 04:59:59.495312,41.08,19.68,297.94,82.7,59.64,1037,39.44,83.5,220.21,38.7,33.72,480.1
2025-03-21 05:04:59.495312,73.5,84.4,172.79,56.3,75.54,948,49.41,43.48,512.86,67.3,25.91,961.51
2025-03-21 05:09:59.495312,48.43,54.14,269.62,63.3,25.54,1584,6.48,78.39,400.75,73.4,90.7,577.2
2025-03-21 05:14:59.495312,89.63,73.71,206.99,75.1,79.61,1378,12.41,55.11,459.63,54.0,43.18,192.16
2025-03-21 05:19:59.495312,31.43,36.61,126.09,65.3,47.04,806,28.2,66.68,582.57,53.7,90.2,471.0
2025-03-21 05:24:59.495312,42.41,57.41,259.51,84.7,48.11,1032,54.86,80.95,524.27,46.5,67.82,267.01
2025-03-21 05:29:59.495312,75.83,49.6,241.97,60.5,29.49,1668,74.1,89.75,530.15,49.2,93.5,178.71
2025-03-21 05:34:59.495312,54.14,85.66,205.49,72.1,31.75,1603,66.78,68.49,272.59,51.7,76.51,726.62
2025-03-21 05:39:59.495312,54.23,69.81,202.91,75.7,34.86,1567,56.03,35.16,390.57,36.8,27.91,647.14
2025-03-21 05:44:59.495312,9.8,68.44,117.5,62.2,46.26,1378,40.75,33.92,579.73,46.4,83.92,522.9
2025-03-21 05:49:59.495312,40.87,13.71,231.17,78.6,91.36,1561,83.36,34.73,433.07,66.7,31.09,452.08
2025-03-21 05:54:59.495312,29.37,53.97,282.25,64.6,49.46,876,46.38,17.83,241.03,38.2,71.91,356.11
2025-03-21 05:59:59.495312,94.94,47.36,118.65,58.5,77.95,1288,31.93,14.29,492.73,62.8,57.53,133.61
2025-03-21 06:04:59.495312,32.75,84.23,152.7,44.9,26.62,1725,61.64,56.47,217.17,59.3,73.08,334.31
2025-03-21 06:09:59.495312,84.6,30.59,280.46,57.7,67.29,886,67.29,74.85,496.92,32.6,77.37,846.47
2025-03-21 06:14:59.495312,65.86,31.59,156.87,73.0,58.55,1563,40.86,12.89,551.91,31.0,80.27,794.49
2025-03-21 06:19:59.495312,35.68,42.91,230.79,81.5,98.24,1766,7.53,55.33,370.1,45.9,82.62,973.7
2025-03-21 06:24:59.495312,53.92,29.47,206.96,51.3,87.7,1021,13.47,39.74,365.45,61.1,83.54,673.26
2025-03-21 06:29:59.495312,80.65,20.33,219.27,56.0,56.39,1212,81.1,81.4,321.68,44.9,50.94,575.96
2025-03-21 06:34:59.495312,84.5,78.59,183.16,46.9,82.01,1383,10.09,21.63,550.78,60.0,86.69,331.24
2025-03-21 06:39:59.495312,19.44,54.66,160.0,71.1,35.44,1001,58.28,55.07,419.11,59.9,73.97,123.02
2025-03-21 06:44:59.495312,35.56,78.91,109.71,83.2,64.99,1728,21.53,87.67,431.7,66.3,82.92,637.12
2025-03-21 06:49:59.495312,35.17,76.49,248.86,68.8,25.97,1370,25.6,37.6,464.68,34.5,94.19,513.75
2025-03-21 06:54:59.495312,8.78,32.56,249.22,67.8,47.85,1075,29.6,69.34,320.09,56.0,28.73,771.12
2025-03-21 06:59:59.495312,58.84,53.82,234.15,64.9,38.07,1020,8.45,80.6,373.11,32.8,47.79,441.27
2025-03-21 07:04:59.495312,81.93,16.66,228.73,44.0,77.51,956,20.95,24.9,496.64,37.9,80.49,986.27
2025-03-21 07:09:59.495312,39.34,83.22,148.74,72.8,59.21,980,63.54,89.4,594.19,44.6,26.47,427.73
2025-03-21 07:14:59.495312,71.6,42.34,104.47,67.1,80.09,1524,49.88,74.75,213.72,61.8,60.56,366.42
2025-03-21 07:19:59.495312,61.49,41.49,261.74,69.8,61.22,928,76.76,21.01,217.06,73.8,84.38,877.44
2025-03-21 07:24:59.495312,38.81,34.22,198.23,80.4,26.92,1042,10.51,34.87,371.23,45.4,21.42,425.73
2025-03-21 07:29:59.495312,17.7,46.85,161.37,75.3,78.83,1729,85.0,60.0,463.85,53.5,90.46,877.35
2025-03-21 07:34:59.495312,68.84,30.14,120.39,75.1,86.66,971,94.68,80.79,354.55,41.7,93.36,75.99
2025-03-21 07:39:59.495312,81.91,39.99,112.54,81.7,92.28,1302,6.42,25.59,599.86,60.4,44.17,707.96
2025-03-21 07:44:59.495312,66.73,74.0,169.77,84.5,65.76,1279,92.09,68.5,278.14,46.5,77.51,118.26
2025-03-21 07:49:59.495312,6.61,76.74,260.95,66.2,80.29,1676,26.23,31.65,203.17,51.7,29.54,190.82
2025-03-21 07:54:59.495312,24.46,34.33,283.74,44.9,80.16,1069,67.33,74.43,276.05,55.6,77.96,715.07
2025-03-21 07:59:59.495312,11.25,47.52,279.35,60.7,32.46,1220,31.32,64.68,554.74,60.9,56.11,325.24
2025-03-21 08:04:59.495312,56.33,79.91,284.0,75.4,33.14,962,51.96,51.83,258.06,32.7,84.52,249.91
2025-03-21 08:09:59.495312,73.08,14.21,281.55,41.2,25.67,1754,50.94,61.99,391.59,55.0,35.95,811.45
2025-03-21 08:14:59.495312,14.95,81.13,205.44,42.6,45.59,823,37.5,80.12,367.71,49.4,70.45,948.93
2025-03-21 08:19:59.495312,80.45,27.53,143.88,43.0,57.88,1296,69.58,40.91,466.29,36.0,78.96,270.76
2025-03-21 08:24:59.495312,55.0,64.28,259.61,72.9,99.83,992,58.97,71.54,221.84,39.4,35.19,351.34
2025-03-21 08:29:59.495312,67.1,56.6,142.74,62.6,54.48,1677,50.74,22.71,463.5,69.8,81.37,728.37
2025-03-21 08:34:59.495312,92.43,54.24,153.44,56.6,78.1,1189,93.46,66.09,341.9,69.2,91.85,824.53
2025-03-21 08:39:59.495312,12.53,78.75,146.65,44.8,75.47,1296,89.6,70.05,570.42,31.5,66.21,999.2
2025-03-21 08:44:59.495312,86.11,18.13,203.0,73.0,36.36,1763,90.99,45.44,539.55,61.0,78.86,309.7
2025-03-21 08:49:59.495312,16.35,37.76,164.37,54.4,24.68,1605,84.32,73.49,359.8,54.9,59.94,578.79
2025-03-21 08:54:59.495312,40.37,53.06,130.83,51.9,63.68,928,27.96,54.57,597.16,72.3,64.86,177.32
2025-03-21 08:59:59.495312,81.63,74.9,190.63,69.4,76.02,1352,36.5,84.9,220.78,70.9,21.0,364.3
2025-03-21 09:04:59.495312,86.56,27.32,274.78,65.2,99.86,1342,25.79,19.0,515.45,56.1,59.32,92.72
2025-03-21 09:09:59.495312,50.57,74.23,214.11,56.3,48.69,835,93.76,20.47,373.53,36.3,63.17,250.3
2025-03-21 09:14:59.495312,58.47,41.97,275.67,68.9,91.71,1256,18.74,77.39,373.32,50.7,70.25,531.22
2025-03-21 09:19:59.495312,68.73,25.11,139.17,52.2,50.55,1160,37.99,77.39,268.05,62.6,32.7,205.57
2025-03-21 09:24:59.495312,79.95,70.72,133.39,75.8,75.15,1564,22.91,47.7,405.95,72.8,38.1,894.91
2025-03-21 09:29:59.495312,15.94,17.27,215.12,50.3,67.86,1749,25.11,87.12,233.89,46.4,76.7,724.79
2025-03-21 09:34:59.495312,77.91,51.18,192.67,47.1,24.24,1676,27.24,64.35,446.63,65.3,32.57,76.35
2025-03-21 09:39:59.495312,48.31,15.11,232.03,75.2,26.27,1014,62.57,88.63,296.64,60.8,51.2,882.87
2025-03-21 09:44:59.495312,45.56,38.51,258.93,71.9,21.66,1086,11.84,52.59,489.94,33.5,38.79,978.45
2025-03-21 09:49:59.495312,43.15,58.09,250.26,48.2,49.67,1567,56.53,26.13,442.94,55.1,60.89,526.77
2025-03-21 09:54:59.495312,50.83,54.49,288.45,45.2,79.66,1724,78.74,45.55,498.56,38.3,94.02,348.88
2025-03-21 09:59:59.495312,90.05,42.37,179.65,77.7,33.82,1168,73.99,88.44,499.9,60.8,83.9,300.29
2025-03-21 10:04:59.495312,54.34,44.32,141.28,74.9,68.47,1268,18.61,39.63,278.68,57.5,40.21,133.05
2025-03-21 10:09:59.495312,90.79,28.14,210.18,54.7,43.11,1698,87.33,86.56,200.27,73.8,47.65,517.03
2025-03-21 10:14:59.495312,21.23,46.47,122.15,69.6,83.76,985,74.31,73.76,346.3,72.1,88.9,97.63
2025-03-21 10:19:59.495312,70.17,86.26,157.77,45.6,83.87,1273,5.48,45.37,567.63,30.4,87.37,528.65
2025-03-21 10:24:59.495312,78.1,78.04,141.58,62.8,82.03,860,71.36,53.35,431.16,33.6,32.04,289.92
2025-03-21 10:29:59.495312,66.12,21.62,179.31,40.8,61.99,1061,71.37,58.6,491.0,64.6,82.2,502.61
